gene_id	PC_0	PC_1	PC_2	PC_3	PC_4
ENSG00000196151	-0.02354474	-0.013445081	-0.055334207	-0.09820852	0.034020904
ENSG00000196152	-0.031834282	-0.013861089	-0.06454641	-0.12935759	0.04550016
ENSG00000196154	0.014671514	0.008641749	0.21668571	1.1360201	-0.75913125
ENSG00000196155	-0.03560493	-0.013839955	-0.06411064	-0.12713207	0.046153966
ENSG00000196156	-0.036083907	-0.013993109	-0.0666489	-0.13698645	0.049811143
ENSG00000196159	-0.034506798	-0.013418805	-0.05492865	-0.081115685	0.009253193
ENSG00000196169	-0.035977647	-0.013961477	-0.06611942	-0.13481677	0.04850673
ENSG00000196171	-0.036083803	-0.013993056	-0.06664429	-0.13698485	0.04980988
ENSG00000196172	-0.033507135	-0.013734329	-0.0645503	-0.13079195	0.04635092
ENSG00000196177	-0.013440221	-0.01309773	-0.049918704	-0.07165107	0.032016166
ENSG00000196182	-0.0010381606	-0.0014305898	-0.043875195	-0.06555174	0.01924454
ENSG00000196184	-0.03599319	-0.013961786	-0.06600875	-0.13405645	0.04774193
ENSG00000196187	-0.015866691	-0.012925157	-0.04723475	-0.076097555	0.018502781
ENSG00000196188	-0.035479616	-0.012491289	-0.06115551	-0.10677603	0.08085239
ENSG00000196189	-0.016156305	-0.0121502895	-0.033944007	0.020830264	0.00040283927
ENSG00000196196	-0.03527706	-0.013700159	-0.060665872	-0.1082847	0.03580779
ENSG00000196199	0.032627493	-0.010047467	0.01860092	0.14958306	-0.08917882
ENSG00000196208	-0.0334218	-0.013668072	-0.059328523	-0.106887646	0.028035428
ENSG00000196209	-0.035687707	-0.013790617	-0.06440024	-0.12723458	0.0441676
ENSG00000196214	-0.022011941	-0.0131763425	-0.050291955	-0.08244416	0.024596032
ENSG00000196218	-0.03568484	-0.013081333	-0.06553549	-0.1322997	0.04731456
ENSG00000196220	-0.03165404	-0.013751168	-0.061596103	-0.11870108	0.03972075
ENSG00000196224	-0.036083937	-0.013993116	-0.066648364	-0.13698757	0.049811758
ENSG00000196227	-0.032285307	-0.013351391	-0.054868776	-0.08876477	0.027436053
ENSG00000196228	-0.036083136	-0.013991992	-0.066638894	-0.13695788	0.049794074
ENSG00000196230	0.0018087996	-0.009102889	-0.009173278	0.07141595	-0.030787336
ENSG00000196233	-0.010989545	-0.011700223	-0.03515444	-0.023526778	-0.014790155
ENSG00000196235	0.007954938	-0.0048887446	-0.022525076	0.02555277	-0.024715668
ENSG00000196236	-0.028950399	-0.013564329	-0.05753218	-0.10974794	0.04050613
ENSG00000196240	-0.036083266	-0.013992842	-0.066644125	-0.13696799	0.049800158
ENSG00000196242	-0.036081627	-0.013992401	-0.0666369	-0.13693559	0.0497783
ENSG00000196247	-0.033230577	-0.013651777	-0.060889013	-0.11309705	0.035633247
ENSG00000196248	-0.03608387	-0.013993077	-0.06664244	-0.1369875	0.049811147
ENSG00000196260	-0.03209423	-0.01238412	-0.025177132	0.20338821	0.702037
ENSG00000196262	0.32112458	0.017634675	0.51569444	1.9771245	-0.79842305
ENSG00000196263	-0.03479666	-0.01386654	-0.06368842	-0.12618293	0.043563686
ENSG00000196266	-0.03608239	-0.013992539	-0.06663766	-0.13695079	0.049790546
ENSG00000196267	-0.013308865	-0.013826576	-0.06246988	-0.122841984	0.043064322
ENSG00000196268	-0.034392416	-0.01340165	-0.052424535	-0.0951768	0.025522863
ENSG00000196275	-0.03228691	-0.0137224	-0.059293102	-0.11482418	0.04054286
ENSG00000196277	-0.036023203	-0.013976584	-0.06636071	-0.1357442	0.048965238
ENSG00000196284	-0.031978924	-0.013636825	-0.058522698	-0.10999849	0.035788253
ENSG00000196289	-0.036083892	-0.013993098	-0.06664876	-0.1369858	0.0498107
ENSG00000196290	-0.016769737	-0.013032018	-0.047853075	-0.0648856	0.018986778
ENSG00000196296	-0.036000438	-0.0138449045	-0.066222064	-0.13530457	0.048873566
ENSG00000196305	0.015154772	-0.01186613	-0.029639639	-0.0144905625	0.0069940635
ENSG00000196313	-0.026526649	-0.013351144	-0.05472298	-0.09411055	0.028456662
ENSG00000196323	-0.011837248	-0.011551422	-0.035979766	-0.022612892	-0.013649943
ENSG00000196329	-0.035384685	-0.013769543	-0.062488463	-0.119373225	0.042139012
ENSG00000196335	-0.035697	-0.013971218	-0.06602895	-0.13555658	0.049235348
ENSG00000196337	-0.036072727	-0.013990603	-0.06660951	-0.13683765	0.04973412
ENSG00000196338	-0.035299033	-0.0139607405	-0.066082016	-0.13446233	0.04813387
ENSG00000196341	-0.03608106	-0.013734209	-0.06660361	-0.13691607	0.04976627
ENSG00000196344	-0.027985847	-0.013058309	-0.045340054	-0.056444414	0.0032435872
ENSG00000196345	-0.03601741	-0.013975784	-0.06626864	-0.13580278	0.049462516
ENSG00000196350	-0.03608338	-0.013991359	-0.06664483	-0.1369696	0.04980018
ENSG00000196352	0.027617196	0.005880508	0.1239934	0.7036291	-0.3008987
ENSG00000196353	-0.034654092	-0.013983827	-0.06650497	-0.13623588	0.050204124
ENSG00000196357	-0.03322048	-0.013662811	-0.059941847	-0.10993802	0.035509612
ENSG00000196358	-0.035973545	-0.013883482	-0.065886796	-0.13551556	0.048884492
ENSG00000196361	-0.036071327	-0.013984671	-0.06659408	-0.13674167	0.04965001
ENSG00000196363	-0.020563537	-0.01341297	-0.053040307	-0.10311811	0.03729811
ENSG00000196365	-0.01500529	-0.013137141	-0.047168203	-0.074509606	0.04058629
ENSG00000196367	-0.02811577	-0.013223627	-0.053950146	-0.08891535	0.023008713
ENSG00000196368	-0.03578116	-0.013896832	-0.06369613	-0.13026829	0.045113865
ENSG00000196369	-0.035138406	-0.013704241	-0.062209543	-0.11784132	0.03817543
ENSG00000196371	-0.03386799	-0.01381546	-0.06319503	-0.12487017	0.042039245
ENSG00000196372	-0.026023941	-0.013499534	-0.056691453	-0.099171035	0.02614743
ENSG00000196376	-0.034993194	-0.013985801	-0.066200346	-0.13661806	0.049582288
ENSG00000196378	-0.029156879	-0.01375813	-0.062040407	-0.118844986	0.039958593
ENSG00000196381	-0.035923883	-0.013940677	-0.06563606	-0.13279006	0.047202934
ENSG00000196383	-0.036083404	-0.0139929075	-0.06664266	-0.13697225	0.049802512
ENSG00000196387	-0.021516537	-0.0134054255	-0.054295648	-0.0886269	0.024285346
ENSG00000196388	-0.03587801	-0.01393877	-0.065577745	-0.13173467	0.049858097
ENSG00000196391	-0.03498571	-0.010492216	-0.06535206	-0.13449077	0.04919134
ENSG00000196396	-0.009560856	-0.010896091	-0.025799323	0.03909005	-0.010493398
ENSG00000196405	-0.026687656	-0.011532515	-0.01873223	0.034023646	-0.03594669
ENSG00000196406	-0.03608283	-0.013992656	-0.06663503	-0.13694187	0.049775362
ENSG00000196407	-0.033995923	-0.013804137	-0.06426121	-0.12881538	0.046498183
ENSG00000196408	-0.035916332	-0.013982235	-0.0663193	-0.13504443	0.053072046
ENSG00000196411	-0.03343307	-0.013594506	-0.058249783	-0.10661367	0.044524305
ENSG00000196415	-0.03601676	-0.0138308965	-0.06623772	-0.13540135	0.048901487
ENSG00000196417	-0.033288125	-0.013721503	-0.06151172	-0.11886405	0.04290808
ENSG00000196418	-0.03015667	-0.013397251	-0.058455102	-0.11046058	0.033820122
ENSG00000196419	0.2289603	-0.0061306623	0.074825644	0.44400695	-0.19307369
ENSG00000196420	-0.03603933	-0.013977439	-0.06636128	-0.1358131	0.049100954
ENSG00000196421	-0.035872713	-0.013982808	-0.06642326	-0.13624068	0.049429428
ENSG00000196422	-0.027185036	-0.013876329	-0.062497362	-0.12856252	0.048213765
ENSG00000196427	-0.036083825	-0.013993073	-0.06664831	-0.13698414	0.04980978
ENSG00000196428	-0.016127717	-0.011641105	-0.020275282	0.06476379	-0.07736528
ENSG00000196431	-0.0360696	-0.01398309	-0.06656238	-0.1366636	0.049615428
ENSG00000196436	-0.0337861	-0.013769473	-0.058059637	-0.12196609	0.043383252
ENSG00000196437	-0.035086036	-0.013830131	-0.0639409	-0.1270966	0.04388715
ENSG00000196440	-0.03221212	-0.013729131	-0.060531206	-0.11393859	0.037611067
ENSG00000196449	-0.02561103	-0.013346086	-0.054113097	-0.09176718	0.033976298
ENSG00000196453	-0.033796724	-0.01372427	-0.065103896	-0.13252172	0.048682787
ENSG00000196455	-0.015776698	-0.013212954	-0.05108186	-0.08076918	0.028699799
ENSG00000196456	-0.03572006	-0.013948313	-0.065822184	-0.13430443	0.04866087
ENSG00000196458	-0.0338498	-0.013695717	-0.0608452	-0.117269315	0.040851947
ENSG00000196459	-0.01216549	-0.012673818	-0.037282035	-0.04663081	0.00704732
ENSG00000196460	-0.035985548	-0.013954938	-0.066009216	-0.13411789	0.047814697
ENSG00000196465	-0.024635375	-0.013011234	-0.046018463	-0.06406688	0.018397864
ENSG00000196466	-0.025711177	-0.013825269	-0.063765	-0.1246957	0.043285538
ENSG00000196468	-0.035952102	-0.013937193	-0.06562236	-0.13198745	0.046024416
ENSG00000196470	-0.023654167	-0.012770912	-0.043411143	-0.03965653	-0.007456338
ENSG00000196475	-0.036083825	-0.013993073	-0.06664664	-0.13698378	0.049810387
ENSG00000196476	-0.034908284	-0.01377229	-0.0629595	-0.12386278	0.043902505
ENSG00000196482	-0.033841945	-0.013911251	-0.061368372	-0.13221136	0.046731625
ENSG00000196497	-0.03468356	-0.013919891	-0.06449927	-0.13182287	0.049718358
ENSG00000196498	-0.027026027	-0.0125333695	-0.04595878	-0.05516044	0.018984718
ENSG00000196502	0.0019836903	-0.012766076	-0.04446148	-0.037871055	0.047479562
ENSG00000196503	-0.03569036	-0.013906779	-0.065019645	-0.13102818	0.046269357
ENSG00000196504	0.058727868	-0.007545066	0.049797583	0.3020909	-0.14127296
ENSG00000196505	-0.025084311	-0.013402526	-0.054532703	-0.096312925	0.034205917
ENSG00000196507	0.038187396	-0.013414108	-0.05349372	-0.08282999	0.03603686
ENSG00000196510	-0.018000124	-0.012745276	-0.044394564	-0.059692126	0.016227186
ENSG00000196511	-0.034618996	-0.013792493	-0.06321967	-0.1222321	0.041987684
ENSG00000196517	-0.03522763	-0.01334921	-0.064977184	-0.13059025	0.051284045
ENSG00000196526	-0.034683958	-0.013628501	-0.058896877	-0.10610201	0.03171319
ENSG00000196531	0.38759783	0.04228943	0.6318728	1.9879569	-0.8991805
ENSG00000196535	-0.03297773	-0.013710362	-0.061992202	-0.118959464	0.042668737
ENSG00000196539	-0.036083907	-0.01399311	-0.06664892	-0.1369865	0.04981121
ENSG00000196542	-0.03542816	-0.013909008	-0.06474791	-0.13014859	0.045830626
ENSG00000196544	-0.027749024	-0.013648445	-0.05956769	-0.116421476	0.039863616
ENSG00000196547	-0.027651688	-0.00974763	-0.051166005	-0.0923566	0.02849906
ENSG00000196549	-0.02171942	-0.0125514865	-0.038299568	-0.0013135365	-0.05079792
ENSG00000196550	-0.035937384	-0.013912493	-0.065855384	-0.13345723	0.047616024
ENSG00000196553	-0.036035012	-0.013971408	-0.06574272	-0.13558787	0.049450733
ENSG00000196557	-0.03598739	-0.013963283	-0.066054896	-0.13451731	0.048215993
ENSG00000196562	-0.03111351	-0.012416821	-0.037261125	-0.01021762	-0.029124659
ENSG00000196565	-0.036050085	0.0023642809	-0.06663884	-0.13661653	0.049626037
ENSG00000196569	-0.0018260715	-0.00053127814	0.21166089	1.2317208	-1.004286
ENSG00000196570	-0.036082674	-0.013993046	-0.06664765	-0.13698123	0.049807772
ENSG00000196576	0.005763188	-0.01259592	-0.040357538	-0.03910661	0.019998461
ENSG00000196578	-0.0360692	-0.01398604	-0.06647116	-0.13638851	0.0494553
ENSG00000196581	-0.030822199	-0.013968651	-0.0657514	-0.13454424	0.047988974
ENSG00000196584	-0.035857216	-0.013720209	-0.06594776	-0.13410303	0.049498945
ENSG00000196586	0.07450506	-0.012732674	-0.03514795	-0.015897118	0.019632434
ENSG00000196588	-0.026219558	-0.013117295	-0.05138476	-0.07401704	0.017276295
ENSG00000196589	-0.0360839	-0.013993098	-0.06664801	-0.13698621	0.04981092
ENSG00000196591	0.04387396	-0.0104361465	-0.00046571766	0.07014318	-0.050848227
ENSG00000196597	-0.034671567	-0.013814362	-0.06242692	-0.12282302	0.043319482
ENSG00000196600	-0.035987403	-0.013989234	-0.066624954	-0.13689966	0.049766675
ENSG00000196604	-0.035631616	-0.013979267	-0.066566125	-0.13661791	0.04956472
ENSG00000196605	-0.03108154	-0.013638903	-0.059747927	-0.10855448	0.035756316
ENSG00000196611	-0.014540727	-0.008799389	0.028600242	0.26697284	-0.19335733
ENSG00000196616	0.11060644	0.043834623	1.11959	5.697806	-4.4374075
ENSG00000196620	-0.036058255	-0.013970319	-0.065473184	-0.13667771	0.0495456
ENSG00000196628	-0.0038480249	-0.0071569285	0.066537455	0.4582599	-0.3541806
ENSG00000196632	-0.01574093	-0.013634554	-0.06413589	-0.1255197	0.04231169
ENSG00000196636	-0.008341683	-0.012498821	-0.03418764	-0.027944583	0.02650239
ENSG00000196639	-0.034881786	-0.013641374	-0.05982306	-0.10653239	0.029758273
ENSG00000196642	-0.029495653	-0.013181192	-0.049215067	-0.097041406	0.04690825
ENSG00000196646	-0.024965314	-0.013500884	-0.05749053	-0.10089775	0.030561233
ENSG00000196652	-0.030646343	-0.013776914	-0.063314505	-0.12327048	0.042289518
ENSG00000196653	-0.0358297	-0.01396576	-0.06592426	-0.13507509	0.04912476
ENSG00000196655	0.017194394	-0.011447221	-0.02776359	0.010918112	-0.0015420701
ENSG00000196659	-0.03503853	-0.013928367	-0.065356284	-0.13237007	0.048346024
ENSG00000196660	-0.036058843	-0.013977854	-0.06622984	-0.13614321	0.04929527
ENSG00000196663	-0.031405635	-0.013681189	-0.0603207	-0.11408713	0.04147034
ENSG00000196664	-0.035685264	-0.013818465	-0.064287335	-0.12671784	0.043903843
ENSG00000196666	-0.036007456	-0.013964194	-0.06607986	-0.13427438	0.04780904
ENSG00000196670	-0.024005683	-0.0136244465	-0.059006654	-0.11532036	0.040520955
ENSG00000196678	-0.026400505	-0.0136232395	-0.06010402	-0.11526919	0.037722245
ENSG00000196683	0.0646893	-0.006084307	0.13155682	0.42554966	-0.11843596
ENSG00000196684	-0.0258665	-0.0131840445	-0.05379242	-0.08784921	0.024301363
ENSG00000196689	-0.03365632	-0.013875272	-0.06392639	-0.12649842	0.042969614
ENSG00000196693	-0.01495645	-0.013289466	-0.035670474	-0.105441175	0.04204057
ENSG00000196700	-0.03438801	-0.013869316	-0.06410673	-0.1287717	0.04751
ENSG00000196704	0.030495023	-0.01123403	-0.01912783	0.013889686	-0.015602347
ENSG00000196705	-0.026571749	-0.013157946	-0.05194981	-0.088986196	0.022126444
ENSG00000196711	-0.036053404	-0.013981012	-0.06609467	-0.13617182	0.04932899
ENSG00000196712	-0.016628474	-0.012402333	-0.03579591	-0.024683071	-0.0064320895
ENSG00000196715	-0.020989293	-0.013114128	-0.05036748	-0.06992679	0.03823241
ENSG00000196724	-0.034238108	-0.013958605	-0.065809205	-0.1349622	0.048634853
ENSG00000196730	-0.032337073	-0.013126296	-0.050972484	-0.07374044	0.05250832
ENSG00000196734	-0.036074784	-0.013991857	-0.06662021	-0.13688034	0.04975149
ENSG00000196735	-0.032792192	-0.012768114	-0.046306267	-0.05130592	0.0044862335
ENSG00000196739	-0.034700803	-0.013665196	-0.057044916	-0.108973056	0.03400742
ENSG00000196743	-0.022023141	-0.012921397	-0.046736438	-0.06525462	0.017462462
ENSG00000196747	-0.035956863	-0.0116243	-0.06618283	-0.13506386	0.04870939
ENSG00000196748	-0.035303533	-0.01398909	-0.06547725	-0.1372982	0.049889155
ENSG00000196754	0.14604138	-0.005133842	0.13818556	0.62455	-0.37187988
ENSG00000196757	-0.027572058	-0.013634326	-0.059822083	-0.112545736	0.035846993
ENSG00000196767	-0.036083113	-0.013992766	-0.06664178	-0.13695778	0.049790382
ENSG00000196772	-0.03606394	-0.013984847	-0.066474825	-0.13612069	0.049127165
ENSG00000196776	0.04707203	-0.007582229	0.044157088	0.3302266	-0.09928651
ENSG00000196778	-0.036080796	-0.013989723	-0.066625446	-0.13689613	0.04975758
ENSG00000196781	-0.0057103746	-0.0127368355	-0.037801012	-0.03669525	-0.0056261956
ENSG00000196782	-0.01834525	-0.013463504	-0.05880098	-0.10879657	0.037525665
ENSG00000196787	-0.03545334	-0.013457303	-0.06401663	-0.126179	0.044343494
ENSG00000196792	-0.017630534	-0.011842898	-0.02447617	0.006848902	-0.025818964
ENSG00000196793	-0.035697132	-0.013908592	-0.06463362	-0.13150361	0.046737853
ENSG00000196800	-0.03600763	-0.013978837	-0.06634956	-0.13487157	0.05316794
ENSG00000196805	-0.032913715	-0.013824257	-0.06288696	-0.122890286	0.041759714
ENSG00000196811	-0.036056694	-0.013981649	-0.06645711	-0.13616036	0.04928923
ENSG00000196812	-0.021691766	-0.01376008	-0.06191141	-0.11747688	0.04599482
ENSG00000196814	-0.035297662	-0.013777172	-0.062665924	-0.1203398	0.04653865
ENSG00000196821	-0.02146919	-0.0077630295	-0.05173482	-0.08281818	0.033787657
ENSG00000196832	-0.03605652	-0.013987273	-0.066568874	-0.13669387	0.04968055
ENSG00000196834	-0.035722166	-0.01397802	-0.06655835	-0.1365923	0.049558133
ENSG00000196839	-0.027964301	-0.0118762255	-0.025685525	0.04150847	-0.07634901
ENSG00000196843	-0.027859515	-0.011749879	-0.027742539	0.027576203	-0.046843342
ENSG00000196844	-0.032043424	-0.013997755	-0.06649315	-0.13726763	0.049890243
ENSG00000196850	-0.029093325	-0.0131735215	-0.051674403	-0.075633176	0.025575556
ENSG00000196859	-0.036082644	-0.013992834	-0.066641524	-0.13696325	0.049795173
ENSG00000196860	-0.036033846	-0.013976417	-0.066225916	-0.13581572	0.049076915
ENSG00000196862	-0.03604717	-0.013987655	-0.06654955	-0.13656595	0.04952455
ENSG00000196865	-0.0027596909	-0.013066591	-0.0461264	-0.06309731	0.016433502
ENSG00000196866	-0.036036436	-0.013966371	-0.06627926	-0.1357345	0.04906644
ENSG00000196867	-0.03433795	-0.013888562	-0.0642918	-0.12769602	0.04604213
ENSG00000196872	-0.03402337	-0.013855624	-0.06326977	-0.12514195	0.04812722
ENSG00000196873	-0.020495526	-0.013639377	-0.062509425	-0.12283387	0.044102255
ENSG00000196876	-0.03603233	-0.0139717115	-0.06616954	-0.13578862	0.049071815
ENSG00000196878	-0.0059406664	-0.012902344	-0.0440808	-0.0484186	0.018854747
ENSG00000196890	-0.03603414	-0.013878301	-0.06651759	-0.13645567	0.049491666
ENSG00000196900	-0.03607609	-0.013990186	-0.06656975	-0.13677537	0.04968287
ENSG00000196911	-0.032369144	-0.013541568	-0.057397876	-0.10061493	0.030517584
ENSG00000196912	-0.030305872	-0.012672194	-0.038542375	-0.04811461	-0.0024406167
ENSG00000196914	-0.007422881	0.0028646076	-0.028581759	-0.0015301837	-0.008796218
ENSG00000196917	-0.024537392	-0.013983842	-0.06642381	-0.13574022	0.048903704
ENSG00000196923	-0.024683096	-0.010758243	-0.042674612	-0.03482999	-0.015034068
ENSG00000196924	-0.022806024	-0.007097385	0.00090677774	0.1461813	-0.07724793
ENSG00000196932	-0.036026735	-0.013971176	-0.06622343	-0.13542558	0.0488426
ENSG00000196935	-0.028344672	-0.012695375	-0.04157356	-0.037315637	-0.018910693
ENSG00000196937	0.0055565704	-0.01191769	-0.015562121	0.03976064	-0.043845493
ENSG00000196943	-0.034736063	-0.013904308	-0.064733215	-0.1318438	0.049176097
ENSG00000196944	-0.036083937	-0.013993119	-0.0666491	-0.13698712	0.049811523
ENSG00000196946	-0.0360831	-0.01399278	-0.06664146	-0.13696128	0.04979981
ENSG00000196950	-0.028095977	-0.012915507	-0.04715297	-0.05765441	0.006296359
ENSG00000196954	-0.020127488	-0.010235806	0.016267918	0.16524273	-0.080343
ENSG00000196961	-0.029002277	0.0067395186	-0.054568145	-0.08890037	0.026517518
ENSG00000196967	-0.03324055	-0.013267555	-0.06135014	-0.115522586	0.038038813
ENSG00000196968	-0.026527004	-0.013422967	-0.05480783	-0.09242452	0.025061497
ENSG00000196972	-0.035949852	-0.01398453	-0.06642174	-0.13621202	0.049828067
ENSG00000196975	0.0563786	-0.009680382	0.086536035	0.21660818	-0.06122031
ENSG00000196976	-0.023537096	-0.012580602	-0.03996599	-0.05619532	0.024947315
ENSG00000196981	-0.02779508	-0.013818118	-0.061684843	-0.12421974	0.04305962
ENSG00000196990	-0.036080875	-0.013991112	-0.06662164	-0.13686049	0.049713332
ENSG00000196993	-0.03607695	-0.013990081	-0.066600025	-0.13679273	0.0497135
ENSG00000196998	0.033389457	0.0767689	0.015933044	0.16139513	-0.10443876
ENSG00000197006	-0.012460008	0.0043058675	-0.030252332	-0.008363694	-0.013459955
ENSG00000197008	-0.022339853	-0.013580999	-0.059118103	-0.10853329	0.034328524
ENSG00000197013	-0.026390672	-0.01313791	-0.05169455	-0.08704806	0.036451723
ENSG00000197016	-0.034278993	-0.013926169	-0.0646419	-0.13249741	0.04778955
ENSG00000197019	-0.0030301425	-0.009691514	0.020846378	0.2513705	-0.16198121
ENSG00000197020	-0.035270356	-0.013846344	-0.064462535	-0.12853634	0.04624692
ENSG00000197021	-0.01940889	-0.0130337635	-0.044709243	-0.071395755	0.01816709
ENSG00000197024	-0.029338747	-0.013673055	-0.061529078	-0.11994368	0.04291926
ENSG00000197037	-0.026879268	-0.0137944035	-0.06269457	-0.12333633	0.04440261
ENSG00000197043	0.04601931	-0.011666944	-0.01627498	0.061083075	-0.07364796
ENSG00000197044	-0.026197715	-0.013818654	-0.06270968	-0.12276758	0.042754393
ENSG00000197045	-0.018671613	-0.012658483	-0.040046286	-0.03149761	-0.006435223
ENSG00000197046	-0.03564263	-0.01397746	-0.06642355	-0.13605572	0.049269773
ENSG00000197050	-0.031131102	-0.013574257	-0.05832117	-0.10638569	0.030887494
ENSG00000197054	-0.034262992	-0.013937725	-0.06491894	-0.13265486	0.048335727
ENSG00000197056	-0.030157885	-0.013592936	-0.05936126	-0.10776853	0.032373954
ENSG00000197057	-0.035624392	-0.0138512645	-0.06402148	-0.12636761	0.043477405
